pH,TDS,Turbidity,Safe
7.736312841,433.9740225,3.700916676,1
6.715799479,316.2780291,4.999752023,1
8.242558635,418.2637575,3.529427237,1
6.539546128,426.0834788,4.076403287,1
7.007974587,403.7542555,4.628974864,1
7.740383939,471.7831534,3.01336084,1
5.772769698,312.8693643,4.154685424,0
7.571684493,305.834487,3.920287688,1
8.73352533,336.8246562,3.1492018,0
6.917858355,453.6375097,5.544167317,1
8.512780909,377.6189451,4.026622094,0
6.539115261,585.166427,4.211671959,1
8.22708313,417.6737022,3.619181848,1
7.274198051,591.801472,3.152762794,1
7.118980168,440.3178709,5.349210586,1
5.941942536,517.5468169,4.302179285,0
7.278910903,480.1431086,4.201577247,1
7.445189026,355.578481,2.745803765,1
6.442496436,385.0148668,2.891018879,0
6.919726155,394.8293259,4.12082788,1
6.47237105,368.0795101,4.134575197,0
8.25121778,277.4127111,3.495062986,1
6.528490775,430.4187865,4.585971676,1
7.494391101,313.0915196,3.579651838,1
6.957433638,468.5550615,4.89205044,1
6.509621638,472.7093809,3.802819638,1
8.069297893,418.2000717,3.021381555,1
6.790838199,610.6295503,3.438279839,0
6.975209178,401.0588017,5.25648355,1
7.422225264,401.7754572,4.486512693,1
6.505065807,484.0922845,2.890998522,1
6.617862257,479.9205378,4.601351198,1
6.769769339,299.4049766,3.846611901,1
6.341751224,347.4644191,4.01901055,0
7.058866081,462.9937287,3.937334184,1
7.539287395,352.1959121,5.427372665,1
6.037428194,306.3862826,3.594217364,0
6.706695161,443.2087743,4.371882445,1
6.758851697,382.5026998,3.639971876,1
6.904121373,513.1888415,4.141819203,1
7.846057926,387.9713358,2.487968647,1
6.1798098,487.625733,3.70432422,0
6.755669308,499.0709093,3.959517637,1
7.266598792,502.8830673,4.952733208,1
6.980061939,492.7034162,3.969463254,1
5.899936567,512.3365277,3.858978815,0
7.260904363,390.2852661,4.383823385,1
5.575920648,252.9683278,4.294447559,0
5.467401255,355.1757122,3.717822718,0
6.090016057,409.4272358,2.943521712,0
8.205447053,420.3942228,3.73992167,1
7.670505864,462.9676393,3.93382646,1
6.791097166,291.3042116,3.084039762,1
6.006769481,275.9865953,4.034754809,0
6.336342762,370.7956045,3.78880332,0
7.473235377,590.3251265,3.87771425,1
7.380104835,478.654518,5.030452202,1
5.9159443,321.236814,2.585849315,0
6.124847329,388.1375309,4.211967654,0
6.58545023,430.0785909,4.275640248,1
6.342671183,351.0242557,4.582591795,0
6.632990254,451.7344167,4.36085117,1
5.365192408,393.5338792,3.180798457,0
6.920388988,368.629147,3.277601364,1
7.974248428,347.7480612,3.195944251,1
8.03105522,452.9702847,3.338880126,1
7.731315009,525.8794084,5.164284275,1
6.268402756,421.220228,3.38970529,0
7.369911642,391.3242155,3.821721167,1
6.320375285,422.3410482,2.728617352,0
7.290088572,402.8747986,4.700618336,1
6.356511062,430.9595045,3.415525525,0
7.974065001,371.2119513,4.069086698,1
7.700362305,444.9576179,3.786486994,1
6.05460718,441.4985004,4.88916336,0
4.22142068,436.774598,4.278712401,0
7.752176213,328.2172512,4.72550711,1
5.588129751,412.7085568,3.165618482,0
8.649868625,329.5041913,3.08168124,0
7.899256515,400.1498058,4.44817057,1
5.952267969,423.963995,4.769768271,0
8.040187557,420.5492185,3.221138969,1
4.313219151,499.8547966,3.923590202,0
8.817402774,552.074544,3.864098419,0
7.47640846,339.7299878,3.47819378,1
7.691486298,536.8895891,4.042497483,1
8.927905926,438.515587,5.474354698,0
5.62122732,326.3508725,3.440753325,0
7.566517125,395.2972755,3.275142037,1
6.115637546,407.3195393,3.723625473,0
7.595228724,326.6271313,3.497604114,1
7.399724708,354.6673118,3.79512408,1
5.345345371,496.3508753,2.362886022,0
7.095569331,453.9547573,4.861276292,1
3.928556492,406.0856141,5.060835979,0
5.999125178,497.4771505,5.046973116,0
8.899588378,381.1593537,3.92861371,0
7.37533762,495.0370675,5.127394949,1
8.979322853,485.5831879,4.264944046,0
8.532377474,436.1649753,2.380088049,0
7.213537481,332.1995072,3.497480961,1
8.895574458,444.9295836,4.754234802,0
6.582764204,341.2099365,3.668879697,1
6.841221063,532.1847408,5.092364652,1
7.146117225,485.1092148,4.775201718,1
7.507575296,377.0751326,3.703001047,1
7.997175823,513.5403984,4.817668211,1
5.174345998,407.1023017,3.689144992,0
7.811512445,421.1330348,4.54607021,1
7.437216653,413.655951,3.866874573,1
7.953878115,356.294341,2.86022397,1
8.058135997,278.5026326,3.13060894,1
9.497261163,530.2170079,5.24210533,0
7.984710742,338.5099837,4.567879972,1
6.26111058,490.9426507,4.753018575,0
6.957802749,431.3706622,4.587745469,1
6.732713713,321.3645185,3.885405037,1
4.886057057,569.5812878,3.079373114,0
8.518531795,554.1390374,4.147168618,0
6.950786515,417.1844458,3.997975215,1
6.023022741,508.8510531,3.668088579,0
9.011480407,385.4096085,4.270801389,0
7.946767904,306.8374019,3.038483125,1
8.141861116,321.8674741,4.136950486,1
7.703356821,598.6628774,4.732125346,1
9.252856509,400.0035891,3.300585826,0
6.152857802,406.0944271,4.403083394,0
7.130099196,383.4550683,1.986191593,1
6.79212545,370.6005778,4.042637641,1
8.885626344,399.6725564,2.993300944,0
7.183108734,294.9912247,4.006424839,1
6.157443145,533.2883507,4.770154312,0
6.467868302,356.3478419,2.861063943,0
7.488133464,387.8680752,3.474034717,1
7.32354512,379.4924534,4.898421041,1
6.931470427,398.6479443,4.249333174,1
6.306864459,350.9092266,4.619172769,0
6.609680322,466.103008,3.589146441,1
6.632205879,458.3667847,3.44374056,1
5.716755667,345.0839364,4.080674996,0
7.74045387,489.0470441,3.54131667,1
6.513016586,410.1013089,3.729960916,1
7.277143967,402.6645821,4.931353522,1
6.643026538,455.693256,3.709988662,1
6.110545161,340.6306415,6.06455925,0
7.831117737,433.4604373,3.807997464,1
6.980727164,422.4895962,5.437618577,1
8.552782416,340.5662445,2.940847996,0
6.449379439,384.3806692,3.71542875,0
7.392084038,310.0748512,3.778458496,1
8.360795827,471.5535946,3.715951409,1
7.619845077,285.3499428,3.779648433,1
5.404510674,396.9112142,3.998175886,0
7.079303518,342.7253184,5.553173841,1
7.161714893,478.7669705,3.909973568,1
6.854946859,350.3447084,4.938999307,1
7.309556407,477.2353813,3.707413724,1
9.313465893,267.8017107,4.493612765,0
6.187938054,274.7647028,3.546183202,0
7.965337305,527.6882417,3.390982111,1
9.264390909,427.7938337,3.175520774,0
7.754044354,597.486041,3.760298085,1
8.176079615,464.8033302,4.112322458,1
7.191024857,465.1268383,4.270645693,1
7.793039171,439.7015995,3.389270098,1
3.878879389,447.3037558,4.927711075,0
3.978284627,414.3282148,3.751565769,0
7.480728114,472.0593394,3.714874787,1
4.477091714,456.9797718,4.32768029,0
6.922652371,560.7877028,2.877354267,1
6.904536858,417.2493946,5.058905448,1
6.548017642,291.1215276,5.930227577,1
6.581082756,476.4586674,3.511369718,1
7.864649673,414.3651494,3.585933522,1
6.136907177,363.6184916,4.704585018,0
6.94702854,372.022817,2.600187733,1
6.203322508,319.7666815,3.487920051,0
8.373170925,396.6966974,2.786329667,1
5.921247069,380.4998179,3.74677556,0
8.829806178,301.8959591,4.423886042,0
6.832217388,389.9780973,3.145415511,1
4.293961235,475.8764151,5.105120757,0
9.678050854,325.0011155,3.029700335,0
8.662709501,459.6331197,5.120102528,0
5.897391121,426.5058343,2.961602418,0
9.494242648,581.0781564,3.18902554,0
7.080193059,355.9375965,1.492206615,1
8.053043682,512.8990364,3.301574895,1
7.044375319,558.1765918,4.276699074,1
6.309891576,381.0587763,3.603040462,0
6.879404957,306.7843022,4.70047023,1
7.754884394,375.6726908,5.128390055,1
7.916669699,432.5899955,4.275192719,1
6.405392482,548.6377021,4.531920781,0
7.795957801,484.1047845,4.25187617,1
6.967861397,433.2394286,4.893215273,1
6.622791356,310.851138,5.60929081,1
7.369988621,357.0662032,3.463852437,1
6.944868387,470.5997606,4.241135181,1
5.284810115,485.805431,3.990242632,0
7.760189365,347.1807804,4.590527649,1
7.280560357,392.5325975,2.919796005,1
6.83425989,397.3375083,2.658843412,1
6.728975148,488.9763942,4.593787133,1
6.864916739,400.9652703,4.493746769,1
5.80897552,377.6972828,3.599933102,0
8.458796988,328.5794292,3.827431411,1
7.288736661,490.0470946,3.531384661,1
7.463915951,403.7035016,5.075843604,1
7.059940234,520.2728606,2.949938823,1
7.425102223,338.9352709,2.558772744,1
6.742622398,408.8535622,4.96467264,1
7.041665417,388.339277,3.099746163,1
7.185276449,435.2829807,2.959153823,1
6.597292363,501.5326526,4.318305407,1
6.908853083,434.3502193,4.693949416,1
6.281903929,424.446185,4.457729915,0
7.036752104,489.5450548,3.285371835,1
7.369087139,424.4542545,2.715186685,1
7.708109989,523.0526626,4.896625908,1
6.50411278,359.4609502,5.396623142,1
8.185923417,410.1582218,3.566945145,1
7.080445821,530.0529193,2.664946055,1
4.704698462,344.6937399,4.109924712,0
7.976900874,613.6335477,4.753607931,0
6.967696683,507.7900618,4.819637104,1
6.44455517,479.479409,3.551905359,0
6.277742483,605.3983749,5.255011943,0
9.014356734,445.7688122,4.549419413,0
7.78166376,447.167101,4.822967485,1
7.15473588,531.6026342,4.629955736,1
6.74881155,527.45964,3.312512766,1
8.128270069,386.0711492,4.678742166,1
6.335683142,607.1025732,4.57886119,0
5.940475876,402.8873087,3.997969671,0
7.614877639,445.7668532,2.990780894,1
6.718249445,641.5258452,4.488904316,0
6.866356515,462.5351147,4.346153563,1
7.366671989,393.2539151,3.394450273,1
6.333640046,366.8131076,3.982002335,0
5.892413186,446.4943942,3.311813193,0
7.91803917,358.0973864,3.386109813,1
6.549124998,361.0372382,4.421058844,1
6.804796145,344.7183136,4.847312562,1
7.17617087,485.2544296,4.742966749,1
7.201702375,395.9768245,3.883250198,1
7.776044113,349.4310989,5.425945934,1
7.046548537,348.2645907,2.869226102,1
7.732880078,567.7222811,3.510728004,1
6.266799948,277.0508017,3.652844726,0
6.630251709,416.8980711,5.181202492,1
6.775631133,597.9792737,3.017544306,1
8.164992426,384.783185,4.16249551,1
7.773758137,355.831683,4.040974482,1
7.295141332,424.6501794,5.056104024,1
7.657541728,305.6294093,4.792527452,1
7.664793523,510.0468968,5.481690934,1
7.544305636,447.5206554,3.714096435,1
7.749773784,398.5447626,4.317186298,1
7.442023084,350.0851155,2.894651172,1
6.559252621,533.5838575,4.216315016,1
7.035036795,536.1839,4.557028866,1
7.880685943,472.3690935,3.579983811,1
7.498372459,299.1942452,4.242241799,1
6.538207173,465.352665,3.426266449,1
5.756475689,442.7587559,4.002081517,0
8.81350466,278.3551233,4.242459863,0
7.361599832,389.2726454,3.751588622,1
9.175586153,422.3182271,2.959684621,0
6.510855611,437.0513643,4.225608376,1
7.347030356,413.2142305,4.2978807,1
8.11195317,281.0692028,4.430750456,1
5.985012451,478.3323603,3.764099674,0
6.433722353,375.0282225,3.641489972,0
6.770095146,519.3803669,5.203461367,1
7.927969553,315.9134106,4.847262262,1
7.338826111,370.8606317,4.017061119,1
7.078361074,472.2760009,3.263464731,1
7.744125219,424.3287402,3.612260192,1
7.560392023,481.3417739,4.257805108,1
7.830607591,405.2787385,3.551568013,1
6.746934968,330.0837229,3.485535976,1
8.549692514,423.1100797,3.039018779,0
7.276863125,475.6460515,6.083772354,1
7.493290816,501.345347,3.74874691,1
5.226895232,475.3323571,5.13805579,0
6.420640206,473.0648236,3.139940274,0
7.669012537,407.7216133,4.589512953,1
7.128062255,419.3049802,4.510595264,1
6.504876222,359.9744366,3.748443401,1
7.096047101,442.5435995,4.785637378,1
6.989442177,303.5967986,3.85304755,1
8.297725878,374.1195225,4.166105474,1
3.84645395,371.2693736,3.143430669,0
5.690387424,498.2829782,2.988621031,0
7.301563449,478.467047,2.774960949,1
7.031684051,371.6163971,4.422182857,1
5.29419539,570.9750271,3.522454093,0
9.250491639,436.4937616,3.996339179,0
6.741245821,500.1428984,3.500970574,1
7.446089059,364.1341734,2.948657439,1
10.14629048,348.4840391,4.481552363,0
5.84111884,622.9635748,4.237560418,0
8.114665426,496.9897916,2.65459449,1
5.585116998,437.1246646,4.148342955,0
5.903993501,324.0456808,3.820021216,0
10.28412608,468.8662639,2.844632741,0
9.57822672,333.0699111,3.419238762,0
7.094830834,528.2665235,3.628459629,1
7.744772552,397.0574736,5.016321199,1
7.249257333,306.7822306,4.361486286,1
6.890274539,394.4405812,4.100696951,1
6.047380857,333.5307684,2.216729691,0
10.16483856,279.1654357,2.937686205,0
4.894278074,338.6810693,3.594990864,0
9.032563451,342.7460401,3.626135878,0
9.913703797,541.2207702,5.55466674,0
4.229224559,488.4558615,3.73313957,0
3.906567514,342.408791,3.204795726,0
7.384048888,316.5795879,5.337987102,1
8.524296363,387.0858873,4.343059524,0
6.519847784,495.4179535,3.272286086,1
7.910640914,294.1786394,3.88660269,1
6.587464617,504.908752,4.096841156,1
4.30002934,424.2094003,4.586448405,0
8.575939174,359.8300726,4.00212866,0
8.884934503,286.8907768,4.714163453,0
10.5047602,491.2160335,4.681366362,0
6.946717558,318.8836363,4.93498603,1
8.107091815,517.4900494,2.769164071,1
4.908899724,535.2245167,4.196429497,0
5.098967068,424.6661118,4.333667365,0
6.093091914,459.0155542,4.523557774,0
10.03393346,362.2621568,2.901535467,0
8.978997745,473.1503877,4.656316782,0
6.731278124,443.9584388,4.190484029,1
7.191962029,294.9155842,4.102719041,1
7.12771121,295.3858255,3.396184931,1
7.95502634,433.9118039,3.955916726,1
7.66752086,431.8677567,4.618164705,1
7.272362197,518.6094797,3.99658137,1
3.691932693,543.6858334,3.846606955,0
7.692523534,564.5269737,4.522431964,1
8.157518083,511.5876641,4.469430538,1
7.187765846,472.2741221,3.78412078,1
8.758824521,518.3855456,3.527565359,0
9.969273221,379.1379772,3.643379015,0
5.840811554,550.1374052,5.049463526,0
4.98167205,373.6248781,4.47514849,0
5.423318496,332.0500556,5.224654834,0
4.838571107,355.2754543,4.580371969,0
7.904053371,548.1553827,3.137280422,1
8.66397482,329.7108394,3.689241361,0
4.161111968,399.2921709,4.168242189,0
8.515977267,341.7403447,2.165681681,0
9.99980746,373.9367557,2.659977662,0
7.038092306,365.845248,4.237697607,1
8.180755326,353.5070142,3.845422805,1
6.865125275,553.6167335,3.95515371,1
7.274756855,418.3735821,4.271580716,1
8.026773256,350.5773702,3.735983476,1
7.879543234,517.5767619,4.066229364,1
5.189413669,501.5597252,4.876273,0
6.538084087,452.1872326,5.143750122,1
5.91580675,367.8540248,4.513200539,0
8.136497869,400.6118991,4.20418585,1
6.493764175,482.5957093,4.910911021,0
6.977405633,532.342083,5.327584532,1
5.489248055,418.6420628,3.987012091,0
7.312109304,486.9837343,5.123871935,1
8.55409697,518.9443622,3.56360986,0
8.028304242,515.5750971,3.91599081,1
8.616824426,383.5270231,4.584565663,0
9.46712903,449.7239517,3.164187994,0
6.793698635,360.7556743,4.822958046,1
5.05074838,373.7412285,3.930290663,0
6.246117565,478.7459453,4.755158013,0
8.142330913,556.6576436,4.70486593,1
6.852899085,473.6433429,4.594760614,1
8.801933555,446.9924646,3.769831936,0
8.383761691,364.7948827,3.585736635,1
6.47613984,315.0781346,4.041580247,0
9.894562129,480.6676165,4.61753288,0
4.808039747,577.4913708,3.597759969,0
10.5779305,334.2116689,3.051607724,0
7.822491883,502.7893959,3.835332168,1
7.989376234,431.5056768,3.648743737,1
9.671796765,411.8813745,3.895103866,0
5.574755848,331.3303525,4.371806161,0
7.610509211,470.7403123,4.692217919,1
7.102446618,341.4387805,3.065508372,1
5.152739799,449.9189927,3.842625171,0
7.301463638,529.6246177,3.942709369,1
6.104925814,363.6334032,4.131932587,0
6.001382441,444.8910439,4.036719762,0
7.885678999,499.3616904,5.430349994,1
10.39194239,473.3139688,5.77171476,0
7.345138417,600.2950276,4.297994791,0
6.380717315,358.1854729,4.532019663,0
7.78673469,327.3804879,1.96147543,1
6.014539831,371.4034751,2.686068741,0
5.573201157,409.0665769,3.599624661,0
9.036504348,288.5088072,5.661984463,0
6.975392341,441.7651579,4.931460168,1
6.867521704,420.3334571,4.837268004,1
6.155249161,505.1083787,3.803908514,0
8.3032638,395.3391019,3.892667002,1
7.348611231,438.0443314,3.544537268,1
7.855906368,368.4375609,4.15188983,1
3.798391049,365.2729653,4.833507857,0
6.396341051,435.2784339,4.44590718,0
5.228506322,343.3492349,3.188805473,0
7.83431924,448.564049,3.532936096,1
6.020653841,412.011733,5.217131275,0
8.384296439,318.0426478,3.460998376,1
8.384623152,546.4823287,3.682780338,1
6.565319432,339.9769921,2.233894046,1
10.62882091,479.4025091,5.140449467,0
9.228484209,363.9509908,4.829753514,0
10.52460198,505.3614174,4.340986728,0
6.021265943,315.2668113,4.028042401,0
5.973951249,481.9019289,4.208923205,0
6.217579612,297.7636847,3.490002014,0
6.095511875,444.4542113,4.302015723,0
5.814564234,405.6213753,4.131911908,0
6.756659807,387.5621917,4.184873593,1
6.601407395,430.5598517,3.973576406,1
5.651933841,418.5432378,3.872027137,0
7.606066882,275.317146,4.58147746,1
7.116132606,424.0034993,3.915381678,1
9.808258179,367.0443791,4.48126124,0
8.018831607,395.7386306,3.188477334,1
6.603640717,582.1106056,3.403798435,1
6.450805743,257.0077177,3.275581182,0
6.26637841,295.6751366,2.936610535,0
5.161878763,485.3119536,4.320100541,0
6.98440553,201.6197368,3.406210458,1
6.791992649,493.1794166,2.91405748,1
8.30922771,456.5300189,3.756396831,1
5.057736411,580.0952246,3.163935937,0
6.908272154,323.8854537,5.405567223,1
6.164480227,522.8013985,4.834023096,0
9.16099754,568.4205679,3.542527793,0
3.975752658,344.3989116,3.666823799,0
5.685216463,324.427772,4.066156997,0
6.93365391,448.2346397,2.010728686,1
7.464485186,332.0688251,3.880576017,1
6.071838864,612.0949257,2.691610395,0
7.136102613,355.9372383,2.574191772,1
6.150595718,373.5482145,4.847520234,0
5.508155526,405.4855099,4.571406411,0
4.761105185,400.4512684,4.581395078,0
10.49074403,403.8240027,2.887022939,0
6.676137319,299.8869966,4.336648485,1
7.973307535,478.8936157,2.826111941,1
7.352146038,336.9129341,5.864497891,1
5.468360932,388.7455015,4.933467949,0
8.423084472,431.1674675,3.958608984,1
7.617014109,494.9455371,3.800552599,1
7.617033494,549.9873176,4.299543396,1
5.429334842,446.8791487,3.08173592,0
5.495975999,300.358972,4.901038222,0
5.092757239,452.3060416,4.636728696,0
6.252810211,303.4963734,2.921797389,0
6.747415283,339.3447401,3.377450524,1
6.640862809,507.1288333,4.708268602,1
5.498514693,419.5129576,3.074815428,0
5.652501287,456.2597911,4.856444192,0
7.851925692,505.6656389,5.204044178,1
7.22168944,412.3204898,3.160818481,1
6.073684981,413.0758196,5.249069811,0
6.407963336,448.8580062,2.954092652,0
7.184697763,541.3060967,3.904063423,1
6.174750579,447.8054645,2.566048788,0
9.54025224,493.836379,3.329503899,0
6.888842932,465.3469791,4.512332449,1
8.174186267,418.6196001,4.709402885,1
8.756926859,356.0757689,2.945671727,0
4.740056688,288.2212976,5.467935706,0
8.764495619,324.0473755,5.790838006,0
7.899451562,448.6664233,2.853767349,1
7.40265315,339.7373044,6.226580405,1
5.800034177,405.51722,4.074407572,0
7.089184187,571.5755053,3.266028512,1
4.9456947,346.6422674,3.78251746,0
9.77693205,507.0165728,2.569468001,0
5.15348864,457.8915325,3.749920565,0
6.884981084,286.9215581,4.58431918,1
7.608750191,432.2095447,4.627464223,1
4.901906856,439.0553562,4.103534274,0
5.711212506,441.0865633,3.953334967,0
8.655298873,460.8706469,4.588758378,0
8.304334653,380.3234402,4.181254134,1
7.717076952,495.9149193,4.967975792,1
7.555822759,524.4659995,4.099168691,1
4.881729594,358.0463182,3.050197585,0
4.08359488,435.511529,2.974870903,0
4.865069696,333.5043274,3.974972302,0
9.624726886,394.0548353,2.615257476,0
5.188776875,404.5611293,3.769503907,0
5.916930488,428.8327463,3.15755952,0
5.72968912,471.6799014,5.100552354,0
5.678220967,359.7747111,5.42978174,0
7.753936118,385.0450026,4.833026694,1
9.159660477,404.6591027,5.452362325,0
7.496990927,357.4984593,3.837926004,1
7.542300167,447.2593533,4.317553512,1
7.15905299,330.5504527,4.291668967,1
5.844673796,533.0402104,4.338056088,0
5.258414737,363.5707949,3.730792788,0
7.420640789,523.602714,5.42376733,1
8.189213851,288.3514711,3.709508878,1
8.289857906,514.7330832,4.289236735,1
8.025220021,376.3144459,4.134942729,1
8.848927372,493.8554892,5.992325027,0
6.438421804,567.2016749,3.380360394,0
8.205550719,346.5407289,5.12952782,1
8.310373672,292.3158365,3.493053886,1
7.833970824,442.7413888,4.814916877,1
8.142660401,366.8024836,4.617093489,1
5.896432475,401.7409214,4.280792929,0
4.3107015,426.3695925,3.172375491,0
7.895769121,517.4366759,4.391731338,1
6.862995092,556.9562714,5.343285034,1
6.578680569,547.7021369,4.292042179,1
7.423088086,460.8942124,3.712681965,1
9.166758133,317.5833671,5.429266409,0
8.468694415,374.9946896,4.375598892,1
6.48615266,382.8798437,3.246794305,0
7.79278353,463.0193727,4.047380786,1
6.569053876,308.0860503,4.204699129,1
4.921093903,337.7730515,3.285186851,0
6.727185265,473.3300783,4.158248535,1
5.757088957,407.7417133,3.730185467,0
5.842359064,310.7711779,3.865295967,0
8.848103019,411.1474331,3.074799306,0
5.866250668,414.4270167,4.281313459,0
7.529929503,325.099756,4.585321994,1
5.097786226,445.5626438,4.829323364,0
6.483994508,374.6757383,2.688643285,0
5.669699209,378.1203925,1.910116645,0
8.127710424,409.7422238,4.244173211,1
7.575757884,532.3111875,3.176432526,1
8.246369054,369.0292128,4.43325661,1
4.964070342,353.0699388,4.761700804,0
4.99139689,534.7114545,3.92659873,0
5.04562573,450.2956957,3.331786641,0
5.775330889,535.6525599,5.164259921,0
9.012100313,549.827142,4.962329207,0
4.031610444,342.9790126,4.037939155,0
8.759488715,443.5480065,2.88957811,0
6.653649515,389.4711494,4.871406193,1
9.349469962,349.8160843,3.778022672,0
6.862936026,325.721747,3.806093256,1
10.16417334,487.6980521,3.530940955,0
6.039823242,374.7947194,3.923766075,0
6.057904774,393.2934779,4.269753245,0
7.038347517,419.6622002,4.575578405,1
6.574083864,385.0189506,4.977323508,1
7.33810761,465.4998707,3.736379595,1
4.851103882,346.5203097,3.644106894,0
6.917920216,428.9480234,2.691485135,1
6.709336439,284.7744589,4.074387228,1
6.894050879,641.5860871,4.568843223,0
9.864727092,486.6379375,3.701895298,0
9.831401691,462.4397372,3.311808138,0
6.528479453,491.4779238,4.063276428,1
4.09141145,482.2944042,5.95232482,0
6.175164949,414.9020172,3.341369291,0
8.736126384,506.3759338,3.368532611,0
9.152284709,395.4043622,3.7927771,0
6.317576554,573.8147436,3.399047914,0
7.191493719,411.3020866,4.320683961,1
7.381108534,475.3018837,4.34273753,1
6.17251737,467.0904246,4.129984995,0
9.076317994,311.7970421,3.436985824,0
8.85411954,467.0884417,3.461350424,0
6.768060049,461.5304456,4.145806702,1
8.543216837,631.4986231,2.847875248,0
9.564853066,410.3224303,3.182805359,0
5.49978773,287.2860574,3.668220483,0
5.195920669,484.2798902,5.375901894,0
7.283913577,449.3616793,3.571862512,1
5.872439859,409.1135118,3.741067233,0
5.735723555,568.3046706,4.732953571,0
6.158424006,453.7059933,5.080497555,0
7.294364433,342.5013872,3.336582332,1
5.665266377,550.817564,4.571823611,0
8.310938776,348.6185433,4.408559684,1
7.957113516,333.1565382,3.729873301,1
7.400238581,518.7327779,4.880119768,1
8.394509585,476.5794564,3.712472834,1
8.528292138,388.1377538,4.596923506,0
6.238053654,287.5729466,3.848306967,0
5.870615501,427.182531,3.728785237,0
6.433726195,505.1220153,3.117918258,0
6.069363894,450.4413518,4.914809132,0
6.660461917,439.1213011,3.673135983,1
7.506111457,436.3969952,4.744006691,1
5.895145558,429.7662233,5.075214288,0
8.550525459,413.6735861,4.591997454,0
8.558663124,382.6222745,2.590635463,0
4.624304291,260.5661636,3.424250049,0
9.658661976,567.7842757,4.639386555,0
6.914868152,521.320673,2.988611444,1
7.337924402,500.3864689,3.935513837,1
7.766114454,464.108595,4.399902313,1
8.433974836,426.1752532,3.167712353,1
6.891549222,508.6811449,4.958936841,1
5.946160789,499.9375021,4.903632079,0
6.363836378,466.5925435,4.038983502,0
5.331799285,285.9980485,4.734873907,0
8.466013448,330.0447146,3.94662054,1
6.559627885,393.820412,3.664463031,1
5.606315226,399.6064941,3.748740507,0
7.539337776,343.2427106,5.114128668,1
8.849702725,356.4767227,2.987671524,0
7.682762474,360.1074405,5.044306092,1
6.406797813,398.7797464,4.573968265,0
4.137044913,360.6480784,4.327356027,0
5.70110097,378.8738546,5.956753498,0
3.854617678,456.5122738,4.290435046,0
7.387433763,356.8058547,3.830577272,1
7.763415107,375.0728751,4.113536187,1
7.509350205,266.3577439,4.321856147,1
5.057270546,518.1018161,4.432270873,0
5.830542049,494.1545047,5.19211665,0
5.859690474,468.3769554,2.747332827,0
8.891674051,461.076821,4.522599229,0
10.15421907,387.5894272,3.730899269,0
7.455541163,331.6738244,2.930364596,1
4.81183249,521.5615613,2.860992949,0
9.961503137,457.5515592,5.215590495,0
10.18843265,437.8795085,4.635243483,0
7.399811394,437.3669088,3.803723818,1
9.271668544,467.7523179,3.744203632,0
4.704183667,289.5375295,4.1389944,0
8.65479265,416.8703326,5.148137888,0
8.189363356,605.4657471,3.688298056,0
4.89196004,496.8728455,3.904269955,0
5.655117422,469.8950016,4.401152242,0
8.811472248,437.5154214,5.587395988,0
8.000775801,396.3765543,4.519209518,1
8.77504747,435.5233975,3.830698864,0
5.082241432,413.1586361,5.056378662,0
5.813546488,441.5940268,3.721425933,0
6.836059947,494.4842495,4.952508247,1
7.819659154,413.2089485,2.402337211,1
5.428356914,400.3934375,2.847843538,0
7.333003447,490.6252913,2.642003806,1
6.376950464,311.7729001,4.284387096,0
9.338235018,505.6774089,1.872572601,0
8.93387761,335.2405112,4.374796522,0
6.838816707,363.8034765,4.776536255,1
5.600876517,368.359984,4.362033669,0
6.102533306,525.9000949,2.292573781,0
6.490922996,476.9167256,4.372333382,0
8.50697907,555.9197962,3.881793835,0
7.413288341,300.9334915,3.290105906,1
7.103348375,268.4408502,4.417193561,1
6.153495924,344.7169755,4.819970458,0
7.514835666,483.6580284,4.29973216,1
4.835297728,567.4636696,3.633760608,0
8.376279725,433.4498994,5.703962807,1
7.945909069,478.1667105,3.58543125,1
8.727778876,461.9588119,3.831540451,0
6.089430846,531.7689878,4.366860919,0
7.172323075,525.0310202,3.08421564,1
4.563370643,524.1080236,4.825179226,0
3.676844993,599.7292459,5.461473096,0
7.117578658,380.5782648,4.333401737,1
7.822257363,593.4836023,3.080865919,1
4.334057806,387.5218331,2.613532097,0
5.290666877,464.5733382,3.530573616,0
7.873271693,315.189948,3.306392909,1
5.654118943,419.0973061,3.466264458,0
6.418203057,391.6674664,2.670976747,0
6.848000113,397.5364707,3.815227609,1
6.991685153,460.1461742,3.72482356,1
5.924799469,277.5880746,4.188927904,0
7.526680395,449.317534,4.148223129,1
9.038326069,421.6644824,3.706265892,0
5.945988643,471.1221252,3.793329276,0
6.195086858,425.5028737,4.196558262,0
9.062822325,434.395439,3.730369857,0
7.137428697,304.2394809,2.96418135,1
7.780868679,563.7199667,4.602026775,1
7.150046115,365.7391217,2.633890804,1
4.574124682,372.2001389,3.086499926,0
6.179312078,509.7721105,2.951960935,0
6.990452677,527.2058184,5.184441995,1
5.810742057,494.1529743,3.436966862,0
6.857493758,412.4346769,4.306581068,1
6.789820821,422.4820289,4.512068205,1
8.560349291,500.5866078,2.939212581,0
8.277058198,561.7611561,3.751324091,1
5.63692356,317.8309807,3.007138099,0
6.607503311,443.3157749,3.447111219,1
4.95141352,418.3301951,3.870681285,0
5.913132933,563.4099697,3.900211314,0
5.039673104,490.3327615,4.864866409,0
6.339142826,372.5116274,3.355765016,0
